Node	Buffer
P88	[0.0, 6.384428000000001, 10.256916, 15.848628000000001, 18.492756, 24.596304, 30.401212, 30.401212, 34.829744, 37.602172, 37.602172, 47.95156, 47.95156, 55.994676, 61.16605200000001, 66.804292, 69.043208, 69.043208, 77.98971999999999, 80.49888, 83.057252, 89.566316, 97.989928, 97.989928, 97.989928, 98.073764, 95.879308, 95.879308, 98.46771199999999, 97.296764, 93.03003199999999, 96.607956, 93.259884, 95.3994, 95.258708, 95.845964, 97.17952, 95.10858800000001, 94.559684, 95.71502, 97.4853, 96.11056, 96.643852, 94.330664, 96.80034400000001, 96.462128, 94.467712, 98.89268799999999, 98.436248, 95.592804, 95.29424399999999, 92.565716, 95.488472, 93.208032, 96.692944, 94.94112, 96.10126799999999, 95.398392, 93.19143600000001, 93.893884, 99.92318399999999, 93.414556, 94.0599, 92.68480799999999, 92.634768, 89.497676, 92.61572, 99.80750400000001, 96.448736, 92.61938400000001, 95.73980800000001, 94.51880799999999, 94.51880799999999, 94.086048, 96.134272, 89.704352, 87.317508, 92.956068, 92.956068, 99.939336, 94.77784, 98.839304, 94.31242, 98.481296, 98.02118399999999, 96.545268, 98.05696400000001, 95.533844, 97.422372, 94.954344, 96.80114, 96.70126, 95.348704, 96.38988400000001, 95.447076, 95.93216, 96.228512, 97.404724, 99.529912, 94.512348, 94.83668, 98.156852, 88.80063200000001, 93.28029599999999, 95.85754, 90.978248, 93.38583200000001, 90.921752, 93.698212, 97.37734, 94.63685600000001, 94.63685600000001, 96.304016, 97.19336, 99.874604, 97.11024, 94.666516, 94.666516, 93.99286000000001, 94.72187600000001, 93.14750000000001, 92.64632, 99.645084, 99.915804, 96.570644, 98.506788, 90.98906799999999, 95.832964, 97.201832, 96.967536, 97.80362, 94.678576, 98.635216, 97.24588800000001, 91.08154400000001, 98.92116399999999, 94.44908, 94.120132, 95.375912, 98.030356, 94.712756, 93.171152, 94.668452, 94.49338, 96.022736, 95.797464, 94.24994, 98.57764, 98.052464, 96.972908, 96.535456, 96.234396, 97.030696, 97.602084, 92.52293999999999, 95.469448, 99.211412, 99.336764, 97.334424]
P89	[0.0, 2.475336, 10.256916, 15.848628000000001, 18.492756, 20.940796, 24.596304, 30.401212, 34.829744, 37.602172, 40.485907999999995, 47.95156, 47.95156, 54.20779999999999, 61.16605200000001, 64.582252, 66.804292, 72.972052, 77.98971999999999, 83.057252, 83.057252, 89.566316, 94.61084, 97.989928, 97.989928, 98.484172, 97.27397599999999, 98.132712, 96.003116, 98.283872, 98.762156, 95.978852, 95.501532, 95.501532, 93.671516, 93.671516, 94.60554, 96.737956, 94.658036, 96.80426399999999, 96.614048, 96.614048, 95.98011600000001, 94.19174, 98.784744, 99.952628, 94.947132, 96.841728, 91.98125999999999, 90.53604800000001, 93.39299199999999, 93.500496, 95.070688, 92.392932, 93.451352, 95.28819200000001, 96.103108, 97.825732, 97.825732, 98.995288, 94.992092, 97.373468, 95.812884, 97.993904, 96.60910799999999, 94.422392, 96.105924, 99.3777, 92.312268, 96.704464, 99.464704, 94.56976, 93.565096, 95.08778, 94.635244, 93.170332, 95.60849999999999, 96.880624, 92.427264, 99.686104, 93.673428, 96.229604, 93.85937600000001, 99.431264, 94.800512, 96.36244, 99.493404, 94.47462399999999, 89.16741999999999, 95.56894, 93.788292, 97.469496, 97.26792, 99.65858, 98.10466799999999, 99.691036, 95.54728, 96.783556, 98.214296, 95.04973199999999, 93.697604, 96.845572, 92.66316, 92.39394399999999, 89.44796000000001, 99.301708, 93.479664, 96.721484, 93.038144, 97.19196799999999, 95.400372, 93.449824, 96.854896, 99.38578799999999, 96.24401999999999, 98.095264, 95.71142, 98.026776, 98.026776, 95.04446, 98.835032, 96.978272, 94.819744, 96.3395, 95.059492, 96.665684, 94.461532, 93.499104, 95.38786, 94.78332400000001, 95.019176, 96.323048, 93.367964, 98.48354, 90.211164, 86.68992399999999, 89.181692, 94.447472, 95.956944, 97.71223599999999, 89.397324, 93.45114, 94.208592, 99.657604, 94.29124, 96.49343999999999, 94.907928, 96.886436, 97.26699599999999, 98.748364, 94.13086, 95.841196, 95.798432, 98.31457999999999, 96.117112, 92.227356, 96.065088, 96.230512, 96.230512, 95.17672400000001, 95.17672400000001, 97.385052, 95.52721600000001, 96.23162400000001, 89.417568, 87.097964, 80.856376]
P90	[0.0, 3.9090920000000002, 10.256916, 10.256916, 12.349944, 24.596304, 26.947048000000002, 30.401212, 34.829744, 37.602172, 37.602172, 44.451496, 51.113628, 53.674516000000004, 61.16605200000001, 66.804292, 66.804292, 72.972052, 75.158768, 80.70422, 85.771752, 89.566316, 94.61084, 97.989928, 99.50752, 95.976604, 98.37294800000001, 96.367244, 99.74633200000001, 95.651668, 95.93975999999999, 96.585544, 92.878932, 98.28728799999999, 96.81510399999999, 93.698176, 95.265164, 95.254736, 96.522088, 98.89382, 94.10802000000001, 93.30676799999999, 96.930316, 95.47562400000001, 98.83849599999999, 98.816328, 93.66021599999999, 95.251884, 92.776548, 89.678144, 93.679092, 92.18525600000001, 94.268928, 93.650532, 95.29454000000001, 96.422444, 93.818276, 97.07092, 95.357304, 98.876584, 97.699496, 92.52812, 94.85268, 93.954808, 93.676716, 89.9548, 95.424996, 95.611704, 93.95782, 96.755852, 98.31824, 98.962328, 97.27185200000001, 96.027764, 94.926708, 92.37988, 99.282264, 97.613888, 99.497364, 95.052276, 95.420268, 98.136364, 97.35596, 96.958564, 97.09044, 99.70312, 97.522964, 94.070448, 94.057288, 96.37442, 98.057908, 95.542564, 88.806148, 94.691108, 96.689832, 95.974868, 95.01570000000001, 97.479816, 99.55104, 96.100204, 96.099972, 93.59434, 97.28108399999999, 95.65686, 94.038816, 96.671044, 94.444528, 96.91150400000001, 93.419876, 96.280384, 93.53968, 98.57783599999999, 98.119568, 94.325436, 94.463684, 95.555664, 92.441464, 99.748848, 93.951188, 92.779756, 95.828816, 97.047184, 93.379592, 93.80661599999999, 96.290124, 96.164044, 93.352092, 91.318104, 95.11780399999999, 97.39622, 99.23967999999999, 95.481884, 96.322772, 93.854828, 90.626516, 94.15688399999999, 97.763144, 91.865092, 92.69566, 95.639128, 92.862996, 95.27229200000001, 97.66226, 96.235796, 97.791452, 94.262112, 94.613448, 94.505768, 97.03039199999999, 99.375028, 95.547208, 95.07435199999999, 95.676276, 99.752728, 98.110484, 90.739952]
P91	[0.0, 3.9090920000000002, 10.256916, 10.256916, 18.492756, 20.940796, 26.947048000000002, 30.401212, 34.829744, 37.602172, 40.485907999999995, 47.613564000000004, 51.113628, 55.994676, 64.582252, 64.582252, 66.804292, 69.043208, 77.98971999999999, 80.49888, 85.771752, 89.566316, 94.61084, 97.989928, 99.88982800000001, 99.88982800000001, 99.284772, 93.81574, 97.55224, 96.749284, 94.76344399999999, 94.76344399999999, 95.20177600000001, 96.45888000000001, 96.207448, 99.22296, 94.723264, 98.01724, 99.926868, 95.942652, 99.156144, 95.47289599999999, 95.7416, 96.56168000000001, 97.966584, 97.580092, 97.725372, 93.81062, 93.04046, 90.489148, 93.943384, 95.589816, 97.550532, 98.044056, 98.463392, 95.59394, 93.843708, 93.864384, 96.83449200000001, 97.200312, 96.08586799999999, 95.406524, 97.007044, 97.066032, 90.59628400000001, 96.237504, 98.284588, 94.516352, 95.153012, 95.410124, 95.140164, 98.825344, 95.067804, 96.4991, 93.140676, 93.182828, 93.32740000000001, 92.39928400000001, 96.35208, 95.576416, 93.929564, 98.94637200000001, 93.78687599999999, 95.86472, 95.86472, 94.619804, 99.357388, 96.577692, 94.52038, 95.79862, 95.16572, 99.730244, 94.52060399999999, 95.918256, 96.879648, 95.609448, 93.27662, 95.139116, 95.83127999999999, 95.92572799999999, 96.90104000000001, 95.319616, 98.348472, 96.553152, 90.987584, 96.554636, 93.775004, 97.26016, 94.06629199999999, 93.140644, 94.21096399999999, 94.070488, 98.35476, 98.37948, 94.863888, 94.165948, 95.132248, 94.44313199999999, 98.92426, 98.328076, 96.319244, 94.10103199999999, 94.112752, 94.748688, 99.022172, 95.445324, 99.258428, 93.573612, 98.602464, 94.732496, 96.31433200000001, 92.94506799999999, 96.832704, 95.75224, 95.185272, 95.040448, 96.105264, 98.874808, 98.741768, 96.877408, 96.02424, 92.758536, 95.063904, 91.331936, 91.331936, 95.952596, 98.663628, 96.786352, 94.379084, 95.82888, 95.278652, 95.225528, 93.83514, 92.208012, 91.94555199999999, 90.419428]
P92	[2.475336, 6.384428000000001, 10.256916, 12.349944, 15.848628000000001, 18.492756, 24.596304, 32.6494, 32.6494, 40.485907999999995, 40.485907999999995, 44.451496, 53.674516000000004, 53.674516000000004, 61.16605200000001, 64.582252, 66.804292, 69.043208, 77.98971999999999, 80.49888, 83.057252, 89.566316, 94.61084, 97.989928, 98.073764, 95.879308, 98.017268, 99.245896, 95.95259200000001, 95.14664, 94.54886, 95.94102799999999, 95.94102799999999, 98.785148, 98.52459999999999, 94.346596, 96.610764, 94.65692, 96.77718, 94.475224, 99.85916, 94.980424, 95.440264, 92.887584, 94.331188, 96.26652, 94.03734, 94.03734, 92.405936, 92.886144, 94.64404400000001, 97.414908, 97.12544, 96.25477599999999, 99.169676, 96.721124, 94.429084, 96.440736, 96.460316, 98.500636, 99.803316, 92.94812, 92.273852, 97.079884, 94.728296, 95.153616, 99.696116, 94.956984, 94.51681199999999, 96.74914799999999, 95.13614, 93.360352, 96.181088, 98.87171599999999, 93.82069200000001, 92.274, 94.94318, 92.29964000000001, 99.083024, 93.751736, 92.223652, 96.30833600000001, 96.959704, 93.92376, 95.583284, 96.27, 99.619208, 96.168876, 94.98800800000001, 94.548316, 95.155288, 95.089208, 98.797304, 93.660676, 97.03624400000001, 96.041104, 93.833952, 93.956748, 98.023392, 98.023392, 95.09296, 95.82454, 93.88977200000001, 94.5751, 92.16288, 92.96932, 97.493844, 93.623104, 98.791784, 97.58838800000001, 92.958696, 98.157928, 95.132276, 97.467516, 98.753088, 94.766756, 94.772124, 96.284408, 99.195376, 99.195376, 97.132296, 93.353712, 93.03885600000001, 93.804348, 95.233604, 93.618656, 95.74812, 92.8385, 93.581256, 97.3322, 98.410244, 99.352428, 99.667788, 99.667788, 95.14368, 93.750124, 89.829352, 94.19915599999999, 92.11115600000001, 94.996048, 88.187336, 97.7797, 95.483056, 90.817328, 96.083768, 94.689596, 97.51232399999999, 96.892472, 93.39454, 98.09104400000001, 95.265004, 97.527776, 93.503468, 90.94077200000001, 91.17430800000001, 96.674272, 94.354668, 95.7533]
P93	[0.0, 3.9090920000000002, 10.256916, 12.349944, 18.492756, 20.940796, 26.947048000000002, 30.401212, 34.829744, 37.602172, 40.485907999999995, 47.95156, 51.113628, 53.674516000000004, 56.768688, 64.582252, 69.043208, 71.229924, 77.98971999999999, 80.49888, 80.49888, 89.566316, 94.61084, 94.61084, 97.989928, 98.327348, 98.017268, 96.120512, 95.60888, 94.910472, 98.928128, 97.621184, 94.30031199999999, 94.505096, 95.419016, 95.001484, 99.42188, 96.52092, 97.666288, 93.85266399999999, 97.65682799999999, 94.937172, 96.330924, 96.330924, 95.010896, 96.37998800000001, 99.958448, 94.890668, 92.54358, 94.357068, 97.41662, 97.786, 97.540072, 93.381172, 97.04101200000001, 96.727948, 98.57735600000001, 95.17394, 95.235428, 96.967572, 95.951444, 96.010784, 98.728904, 93.536584, 95.86440400000001, 92.49847199999999, 96.00827600000001, 96.345104, 94.485356, 97.863, 97.94516, 94.737792, 94.83368, 99.00065599999999, 95.71584800000001, 92.945668, 96.1246, 95.09669600000001, 99.105532, 96.16642800000001, 94.120048, 94.145736, 97.329684, 93.841056, 97.078204, 96.517488, 94.39715199999999, 95.57692, 93.596908, 97.459624, 95.58434, 98.022964, 93.7572, 97.140996, 97.280616, 94.598408, 99.148776, 97.976304, 94.552632, 94.811184, 98.819844, 94.668084, 92.714924, 95.98460800000001, 95.55216399999999, 94.54539199999999, 91.15291599999999, 93.747972, 92.87994400000001, 99.36416799999999, 97.37640400000001, 93.999292, 94.473584, 95.57612, 95.57612, 96.378548, 94.77438000000001, 93.720928, 94.760764, 96.15571200000001, 95.12718799999999, 95.954116, 93.468188, 93.58225999999999, 93.46816799999999, 95.144496, 98.420984, 94.277948, 96.339968, 99.902804, 94.633232, 94.74687200000001, 99.224032, 95.500544, 96.751092, 94.865756, 97.648832, 94.047476, 93.756004, 96.921916, 91.931968, 95.78198, 93.123948, 93.19202, 93.19202, 94.997732, 94.55681200000001, 93.223484, 92.58494, 94.48835199999999, 91.37561199999999, 91.167712]
P94	[0.0, 3.9090920000000002, 6.384428000000001, 12.349944, 18.492756, 20.940796, 24.596304, 30.401212, 34.829744, 37.602172, 40.485907999999995, 47.613564000000004, 51.113628, 53.674516000000004, 61.16605200000001, 63.404968, 69.043208, 72.972052, 75.158768, 80.49888, 83.057252, 89.566316, 92.48416, 97.989928, 97.989928, 97.989928, 95.907124, 99.532668, 96.939172, 95.240912, 97.21553200000001, 94.431316, 96.46117199999999, 94.859452, 97.811984, 95.412332, 95.412332, 96.50182000000001, 96.50182000000001, 96.50182000000001, 95.86756, 98.71163200000001, 94.922684, 99.342124, 98.121888, 96.08174000000001, 93.867964, 93.23756, 93.59795600000001, 93.057388, 97.478776, 92.980892, 96.508904, 87.883068, 87.883068, 93.540372, 94.55013199999999, 96.98144400000001, 94.221412, 95.51751200000001, 97.288984, 96.503524, 93.08732400000001, 96.28763599999999, 94.70388, 94.01996799999999, 94.01996799999999, 96.36648799999999, 96.681392, 94.718152, 96.980424, 93.9838, 95.006068, 97.28079600000001, 92.98458, 95.181568, 96.39855200000001, 94.126256, 97.08631199999999, 94.82926, 93.838168, 95.301212, 95.208744, 95.310524, 93.99872, 92.83581199999999, 97.041, 94.590332, 93.226776, 90.28054, 94.224504, 95.770044, 96.295832, 95.022908, 94.894636, 94.52198, 98.35656, 94.189392, 93.95982000000001, 96.731872, 95.945336, 93.439704, 89.05171200000001, 93.13301200000001, 96.225292, 99.833748, 95.203968, 95.288532, 95.288532, 97.602276, 92.66723999999999, 93.55924, 94.655608, 96.128196, 95.102908, 94.74587199999999, 99.203036, 96.322788, 93.090288, 99.042148, 99.068276, 96.17878, 93.697596, 93.86962, 95.62756399999999, 95.407236, 91.38354, 91.238608, 98.16376799999999, 94.00894, 97.57555599999999, 93.372636, 94.494004, 94.494004, 90.831556, 99.332296, 94.56428799999999, 98.86512400000001, 99.832144, 94.66013199999999, 87.85142, 95.366288, 97.650656, 96.326752, 96.326752, 92.43070399999999, 96.04239199999999, 96.04239199999999, 90.56422400000001, 98.640396, 93.31216, 95.23616, 90.571628, 95.71320399999999, 92.73166, 97.488508, 96.62678799999999, 94.855148, 94.855148, 94.855148, 95.644532, 95.644532, 95.644532, 99.381984, 95.57044, 93.250836, 87.009248, 83.94076, 78.595732, 80.861084, 77.84862799999999, 77.84862799999999]
P95	[0.0, 6.384428000000001, 10.256916, 15.848628000000001, 15.848628000000001, 24.596304, 26.947048000000002, 30.401212, 34.829744, 37.602172, 40.485907999999995, 47.95156, 51.113628, 53.674516000000004, 59.088848000000006, 64.582252, 66.804292, 72.972052, 75.158768, 83.057252, 85.771752, 89.566316, 92.48416, 94.61084, 96.391144, 97.184072, 98.017268, 95.809592, 97.075364, 97.075364, 95.008288, 96.27426799999999, 99.475112, 96.312444, 96.312444, 97.51168, 95.85008, 99.790088, 96.74531200000001, 96.330512, 95.095916, 95.973868, 95.523572, 94.13449200000001, 96.08114, 95.6748, 95.52417600000001, 97.33378, 94.94322, 91.9578, 93.08762, 94.475804, 95.508544, 95.90232400000001, 93.134708, 93.134708, 95.656752, 95.581332, 96.859936, 97.358152, 97.358152, 92.155808, 97.244528, 97.53796, 95.29454000000001, 92.3313, 96.26896, 96.310092, 94.459808, 99.93932, 99.653532, 95.16102, 93.664608, 94.56, 95.52526, 91.259196, 98.68686, 97.12302000000001, 90.442844, 94.228876, 94.01164800000001, 93.522116, 95.214, 95.034612, 95.32902, 95.32902, 96.607608, 96.607608, 92.840324, 97.476792, 93.206968, 95.234288, 91.234016, 94.98308, 98.23065600000001, 94.964972, 97.981572, 96.218916, 96.218916, 98.09256400000001, 94.71374, 93.83926, 93.487428, 91.00845600000001, 93.416124, 98.03050800000001, 98.48336, 94.655564, 93.7735, 98.959412, 96.199016, 94.711088, 96.458088, 93.54316, 96.08704, 98.340808, 94.405876, 98.516268, 97.751296, 93.906108, 95.158044, 93.05014, 96.115752, 96.48665199999999, 91.395656, 97.454124, 95.7571, 98.39704, 96.124888, 93.740624, 95.06452, 95.06452, 95.06452, 95.06452, 92.87464800000001, 96.73, 93.137676, 89.652172, 96.321916, 91.572212, 95.755548, 94.579492, 98.365984, 94.970312, 97.414396, 95.64766, 95.942588, 94.60386, 99.37370800000001, 93.768396, 94.883104, 95.368692, 89.984828, 95.67528800000001, 95.5343, 91.644544, 95.06160799999999, 96.949788, 94.545736]
P96	[0.0, 10.256916, 10.256916, 15.848628000000001, 15.848628000000001, 20.940796, 24.596304, 30.401212, 34.829744, 37.602172, 40.485907999999995, 47.613564000000004, 51.113628, 55.994676, 64.582252, 64.582252, 66.804292, 72.972052, 77.98971999999999, 80.49888, 89.566316, 89.566316, 94.61084, 99.50752, 98.11036800000001, 96.162632, 95.976604, 96.099332, 96.307736, 94.362868, 98.49683999999999, 94.54743599999999, 94.601012, 95.91222, 98.917624, 94.612204, 95.855272, 95.855272, 94.439056, 95.331484, 93.19503999999999, 95.784208, 94.361024, 94.297016, 94.297016, 95.289664, 95.380088, 95.029916, 92.24046, 93.349432, 94.850624, 95.138784, 96.373772, 92.71826399999999, 97.21829600000001, 95.345888, 94.221772, 94.54836, 97.909208, 97.638276, 95.387376, 96.30626799999999, 91.918936, 93.31812000000001, 95.000764, 94.769968, 99.098372, 97.463324, 95.96414, 98.807152, 98.807152, 96.056368, 93.200768, 94.91295600000001, 99.929596, 91.800304, 96.016204, 92.47932399999999, 99.32002800000001, 95.577392, 96.53154, 99.46589999999999, 97.145976, 99.149424, 96.34193599999999, 99.14868799999999, 95.339484, 95.7469, 93.482752, 98.069648, 92.387876, 94.8555, 97.85976, 97.85976, 97.03624400000001, 94.032748, 94.032748, 95.850696, 98.862088, 96.957904, 95.74934400000001, 95.032792, 94.074464, 93.846476, 92.241536, 93.468636, 92.729148, 94.615808, 90.932468, 94.247468, 96.057844, 94.264092, 99.029664, 97.859432, 96.163612, 99.657392, 93.31474800000001, 95.653548, 97.741444, 96.350924, 96.014548, 95.304452, 99.756132, 93.799888, 99.398688, 95.673636, 96.149416, 93.592048, 94.710216, 97.353628, 99.33716, 96.11069599999999, 95.53379600000001, 96.376328, 95.065792, 99.23586399999999, 96.56136, 94.910336, 98.233688, 91.90494, 95.537396, 98.843876, 91.142464, 94.59729999999999, 94.657584, 94.351124, 93.830804, 97.64184, 99.43637600000001, 97.8475]
P97	[0.0, 6.384428000000001, 6.384428000000001, 12.349944, 15.848628000000001, 24.596304, 30.401212, 32.6494, 34.829744, 37.602172, 40.485907999999995, 44.451496, 51.113628, 55.994676, 64.582252, 64.582252, 69.043208, 72.972052, 77.98971999999999, 83.057252, 83.057252, 89.566316, 94.61084, 97.989928, 97.989928, 95.10036, 94.484548, 98.288024, 97.14933599999999, 94.60672799999999, 96.48601599999999, 96.48601599999999, 94.172348, 97.179372, 97.513468, 99.905936, 99.869836, 95.03714, 95.39582, 97.052144, 97.707668, 97.707668, 98.08798, 96.550916, 98.66749999999999, 98.66749999999999, 97.06876, 93.907644, 94.629052, 91.264788, 96.167004, 93.033104, 96.83528, 94.214876, 95.785936, 93.118952, 98.716304, 96.24862, 98.39842800000001, 98.39842800000001, 94.087084, 92.351332, 98.90521199999999, 94.425512, 96.209856, 93.37890399999999, 96.76078799999999, 93.63944400000001, 93.63944400000001, 97.11684000000001, 94.044356, 96.074504, 96.656016, 95.5424, 93.252636, 90.894336, 93.438156, 91.16586, 98.38456, 94.73834799999999, 90.587668, 96.2796, 96.61245600000001, 96.545268, 99.235532, 97.15549999999999, 97.448404, 97.73137200000001, 93.429548, 93.674124, 94.00401600000001, 94.88808800000001, 90.515512, 99.31966, 91.328964, 93.340204, 98.350408, 95.04923600000001, 96.618788, 94.90568, 94.90568, 93.70647199999999, 95.10564000000001, 94.845472, 97.96714399999999, 95.298972, 97.210344, 97.96798799999999, 98.276452, 97.26435599999999, 99.465704, 94.765416, 94.765416, 95.257796, 96.118792, 95.3828, 94.062948, 94.481696, 95.96574, 94.211376, 95.20134, 91.090704, 93.364176, 95.421252, 95.670176, 96.24216799999999, 94.529708, 93.75911599999999, 94.484892, 94.484892, 98.388232, 94.158552, 97.03312, 94.098048, 95.16397599999999, 95.00038400000001, 91.223188, 94.817828, 95.747304, 99.128896, 98.45732000000001, 96.932064, 94.36490400000001, 95.338564, 99.625816, 94.89353200000001, 98.51794000000001, 94.35328, 97.671164, 94.064176, 99.097876, 97.289624, 97.798768, 95.29794, 93.802188, 90.649508, 96.331236, 94.95656799999999]
